    474 6 4
	1.614402	0.996367	0.364277	-0.585831	-0.891984	-0.8141	-0.683131
	-0.977137	-1.095521	-1.085739	0.664716	1.028522	0.516762	0.948397
	-1.402809	-0.971174	-0.38906	-0.156951	1.18466	0.823858	0.911475
	-1.561388	-0.704966	-0.428895	-0.089461	0.512044	1.01708	1.255586
	-0.876189	-0.923297	-0.94718	-0.405354	0.985566	1.094433	1.072021
	-0.908468	-1.029839	-0.974883	-0.116741	0.774157	1.070799	1.184974
	-0.905493	-1.280963	-0.783092	0.537272	1.348166	0.201377	0.882734
	-0.983187	-1.136292	-0.813903	-0.039306	1.284944	0.881816	0.805929
	-1.199018	-1.026013	-0.906172	0.556873	1.169445	0.593031	0.811855
	-1.681707	-0.979008	-0.249596	0.590282	0.848155	0.728803	0.743071
	-1.069041	-1.242268	-0.503035	-0.054408	1.387165	0.606367	0.875219
	-0.979869	-1.200069	-0.915014	0.895684	1.145695	0.311651	0.741922
	-0.781673	-1.465995	-0.708764	0.123844	1.107285	0.924882	0.800421
	-0.841564	-1.000569	-1.037265	-0.146597	0.736551	1.022377	1.267068
	-0.82243	-0.922419	-1.06987	-0.290958	0.947328	0.987496	1.170852
	-1.104101	-1.174586	-0.774101	0.190229	1.093244	0.832364	0.936951
	-1.025092	-1.022133	-0.900602	0.219352	0.35641	1.415003	0.957062
	-1.10462	-1.159466	-0.739137	0.171026	1.003332	1.215125	0.61374
	-0.977127	-1.264497	-0.755247	0.07162	1.078813	0.956665	0.889772
	-1.280986	-1.255532	-0.31297	0.022587	0.828044	0.978434	1.020423
	-0.963729	-1.14725	-0.954051	0.186654	1.080738	0.784262	1.013376
	-1.405054	-1.312689	-0.18137	0.536521	0.762939	1.045184	0.554468
	-0.944916	-0.97629	-0.997381	-0.102914	0.750183	1.079039	1.192279
	-0.912778	-1.371857	-0.758625	0.28957	1.165548	0.848306	0.739836
	-0.84071	-1.321189	-0.959631	0.614557	1.155705	0.691126	0.66014
	-1.604479	-0.867197	-0.471404	0.333021	1.070033	0.839595	0.70043
	-0.905255	-1.193289	-0.942856	0.128601	1.021348	0.847962	1.043489
	-1.107174	-1.20074	-0.774632	0.331333	1.097304	0.986281	0.667627
	-1.26587	-0.764363	-0.881327	-0.050219	1.117179	1.128092	0.716508
	-1.691161	-0.972369	-0.10104	0.558751	1.115773	0.673494	0.416552
	-1.45189	-0.752868	-0.59235	-0.147648	1.175502	0.937496	0.831758
	-1.377547	-0.930144	-0.504501	-0.159238	0.953579	0.931003	1.086848
	-0.948036	-1.203912	-0.807463	-0.020428	1.096567	1.050252	0.833021
	-1.474729	-0.860913	-0.650126	0.217994	0.809442	0.835832	1.1225
	-1.111924	-1.036175	-0.949977	0.332087	0.935548	0.663505	1.166936
	-1.562107	-0.694715	-0.372027	-0.073217	0.344617	1.04477	1.312679
	-1.051999	-0.977861	-0.983827	0.194779	1.35808	0.630819	0.83001
	-1.366814	-0.964903	-0.512269	-0.095747	1.150619	0.943573	0.845541
	-1.460313	-0.984534	-0.466737	0.197385	0.96453	1.175157	0.574511
	-1.228192	-1.05259	-0.871941	0.508501	0.867252	0.758467	1.018503
	-1.158106	-1.121685	-0.868005	0.457362	0.802708	0.866706	1.021019
	-0.980051	-0.982519	-1.157566	0.343679	0.909014	0.781895	1.085548
	-0.959053	-0.560354	-1.214465	-0.348588	1.068619	1.001629	1.012212
	-1.284859	-1.204498	-0.572698	0.391933	0.825061	0.79238	1.05268
	-1.120745	-0.830614	-1.015327	-0.025632	0.884796	0.956858	1.150663
	-0.604664	-0.916068	-0.808818	-0.790556	0.646779	1.096956	1.376372
	-0.700836	-0.880233	-0.691609	-0.710575	0.350917	1.030649	1.601687
	-1.385224	-0.329428	-1.150993	0.271232	1.324862	0.715838	0.553712
	-0.267186	-1.473683	-1.081746	0.060458	0.880411	0.804062	1.077684
	-0.739949	-0.732826	-1.283964	-0.216964	0.775975	0.780539	1.417189
	-1.024116	-1.087658	-1.067037	0.554185	0.893457	0.752092	0.979077
	-1.050618	-1.124799	-0.94351	0.425742	0.764228	0.724604	1.204353
	-1.259009	-1.226161	-0.445633	0.361206	1.128276	1.08853	0.352791
	-1.039693	-1.182318	-0.801457	0.604338	0.943431	0.220791	1.254908
	-1.580807	-0.957397	-0.370833	0.286726	1.04178	0.913484	0.667047
	-1.408404	-1.417191	0.557254	0.12239	1.025376	0.600371	0.520204
	-1.080895	-1.016558	-0.974953	0.230201	1.120574	1.029716	0.691916
	-1.389413	-0.77525	-0.246928	-0.151901	0.019656	0.999397	1.544439
	-0.946762	-1.268152	-0.902941	0.740382	0.994432	0.997025	0.386016
	-1.071145	-1.102949	-0.820088	0.063251	0.965295	0.763786	1.20185
	-1.063019	-0.979401	-0.957315	0.030959	1.1819	0.89456	0.892316
	-1.111884	-1.098028	-0.854919	0.313912	1.224557	0.942334	0.584027
	-0.732752	-1.473199	-0.706829	0.067701	0.917157	0.753066	1.174855
	-1.204994	-0.93423	-0.973043	0.308042	0.844382	0.976096	0.983746
	-0.989456	-0.906274	-1.032535	-0.106435	1.142462	0.830615	1.061624
	-0.749497	-1.204175	-0.785182	-0.251187	1.408738	0.598547	0.982756
	-1.040639	-1.132795	-0.980145	0.570309	0.672265	0.768424	1.142582
	-1.595659	-0.850039	-0.357637	0.114584	0.772845	0.677209	1.238697
	-0.981701	-1.096114	-1.042989	0.780693	1.110063	0.887733	0.342314
	-1.04726	-1.073273	-1.013072	0.395326	0.911437	0.727218	1.099623
	-1.173287	-0.849185	-0.985077	0.091683	1.156825	0.741422	1.017619
	-0.858281	-1.168426	-1.076741	0.373103	0.988489	0.641348	1.100509
	-0.682593	-1.140698	-1.122387	-0.035532	0.997825	1.059868	0.923516
	-0.985075	-1.241994	-0.897933	0.43246	0.874274	0.713729	1.104539
	-1.686397	-0.227386	-0.688411	-0.120121	0.701283	0.808104	1.212928
	-1.025265	-1.055639	-0.914387	0.045701	0.915346	0.805772	1.228471
	-1.002793	-1.112996	-1.043142	0.463726	0.843725	0.810423	1.041057
	-1.561891	-0.674953	-0.495499	-0.166403	1.00528	0.827299	1.066168
	-0.916202	-1.079588	-0.758391	-0.228197	1.245055	0.475899	1.261424
	-1.128815	-1.144492	-0.61742	-0.043893	0.7133	0.942059	1.279261
	-1.122239	-0.756614	-0.779968	-0.470047	1.139469	0.819237	1.170163
	-1.01992	-1.121256	-0.899899	0.100998	1.005641	0.957359	0.977077
	-1.024105	-0.724599	-0.476281	0.182501	1.170087	1.535374	-0.662978
	-1.531256	-0.735455	-0.624601	0.127334	0.719899	0.797726	1.246354
	-1.717965	-0.582687	-0.364726	-0.026969	0.795451	0.680612	1.216284
	-0.83647	-1.650372	-0.325281	0.191207	1.116717	0.584982	0.919217
	-1.192458	-1.406764	-0.299657	0.214534	1.056808	0.918543	0.708995
	-1.385108	-0.974835	-0.535244	0.053968	1.241245	0.902762	0.697212
	-0.82107	-1.201745	-0.987587	0.092808	1.016461	0.7812	1.119932
	-0.557754	-1.362674	-1.023184	0.070195	0.90794	0.872532	1.092945
	-1.137958	-1.156249	-0.846118	0.472957	0.933419	0.702701	1.031249
	-0.895169	-1.094459	-1.148353	0.398456	0.95467	0.794704	0.990152
	-1.201836	-0.727149	-0.836264	-0.329655	1.145303	0.917151	1.032448
	-1.230112	-0.716315	-0.944433	0.157502	1.523926	0.564447	0.644984
	-1.192615	-0.986411	-0.679672	-0.071419	1.058507	0.571314	1.300296
	-0.968862	-1.233481	-0.973327	0.617055	0.90381	0.714165	0.94064
	-0.999634	-1.229569	-0.892256	0.6336	1.127688	0.897583	0.462588
	-0.936266	-0.942313	-0.760508	-0.512714	0.935691	0.930408	1.285702
	-1.694103	-0.971543	-0.161167	0.429656	0.95025	0.609887	0.837021
	-1.074765	-0.667271	-1.121698	-0.117384	0.818577	0.837057	1.325485
	-0.92711	-1.221788	-0.896211	0.152631	1.094957	0.956806	0.840715
	-1.063291	-1.169701	-0.844629	0.210495	0.951411	0.916997	0.998718
	-1.813045	-0.561154	-0.495735	0.603678	0.919974	0.540465	0.805816
	-1.272336	-1.196696	-0.59214	0.53138	0.949276	1.078306	0.502212
	-0.811368	-0.91906	-0.993304	-0.224685	1.197715	0.378927	1.371775
	-0.941995	-1.146379	-0.99455	0.342145	0.888095	0.620291	1.232393
	-0.972235	-1.261936	-0.877452	0.387918	0.951885	0.704094	1.067727
	-1.138435	-0.873458	-0.991954	0.129603	0.960025	0.651738	1.26248
	-1.6412	-0.60886	-0.645609	0.180897	0.826614	0.843187	1.044971
	-1.356907	-0.902493	-0.615505	-0.032242	1.281583	0.831987	0.793578
	-1.022813	-1.132198	-0.887362	0.174304	1.163765	1.006284	0.69802
	-0.964756	-1.110987	-0.880312	-0.028083	0.846586	0.89856	1.238991
	-1.076368	-1.149263	-0.679874	0.162024	0.369254	0.990493	1.383734
	-0.295509	-1.210346	-1.306703	-0.037462	1.093507	0.863578	0.892936
	-1.413374	-0.916022	-0.644907	0.132353	0.890549	0.847646	1.103754
	-1.848415	-0.126374	-0.304989	-0.180172	0.593037	0.516604	1.35031
	-0.911376	-0.849529	-1.199747	-0.014804	0.90045	0.888425	1.186581
	-1.466775	-0.920744	-0.68445	0.497068	1.009797	0.639746	0.925358
	-0.937575	-1.305512	-0.72042	0.053654	1.075802	0.750462	1.083589
	-1.39423	-1.232721	-0.299251	0.326281	1.081508	0.854239	0.664175
	-1.362258	-0.807184	-0.739619	-0.012533	1.214218	0.771156	0.93622
	-0.888629	-1.300556	-0.88206	0.25156	1.034439	0.809059	0.976187
	-1.566044	-0.621525	-0.714193	0.171895	1.179036	0.655147	0.895684
	-1.098181	-1.285346	-0.699812	0.333724	1.032743	0.844457	0.872415
	-0.727191	-0.762893	-0.837736	-0.860836	0.894403	1.232547	1.061706
	-1.030258	-1.030446	-0.894518	-0.010375	1.290426	0.901549	0.773622
	-1.302559	-0.484801	-0.843178	-0.382019	1.15551	0.652929	1.204118
	-1.461014	-1.100154	-0.38992	0.284553	1.03553	0.716305	0.9147
	-1.351115	-1.226683	-0.269707	0.151805	0.831467	0.662921	1.201312
	0.039085	-1.24689	-1.370773	-0.168348	0.998502	0.800455	0.947968
	-1.176644	-0.711324	-0.960051	-0.172261	1.22724	1.045747	0.747293
	-1.358802	-1.031867	-0.624776	0.305186	1.216177	0.818452	0.67563
	-1.31359	-0.951068	-0.718889	0.221832	1.327321	0.799104	0.63529
	-1.283571	-1.084149	-0.760016	0.633268	1.119318	0.684314	0.690837
	-0.671643	-1.003868	-0.764524	-0.740183	1.067039	0.919767	1.193412
	-1.217215	-0.285744	-1.374647	0.634323	1.211518	0.784836	0.246929
	-1.769716	-0.904294	0.041052	0.21137	0.978338	0.669845	0.773406
	-1.477368	-0.930026	-0.366465	0.158812	1.143179	0.287122	1.184746
	-1.168132	-1.0977	-0.890686	0.54412	1.054683	0.867001	0.690714
	-1.1078	-0.931417	-1.106318	0.512603	0.878508	0.645091	1.109333
	-1.234915	-1.035284	-0.808602	0.245675	0.86323	0.942723	1.027173
	-0.945245	-1.173712	-0.951558	0.300253	1.008866	0.594139	1.167256
	-1.012661	-0.984238	-1.090341	0.301027	0.900074	0.680929	1.205211
	-1.300087	-0.908075	-0.543512	-0.287503	1.150217	0.948086	0.940874
	-1.428908	-0.803479	-0.678433	0.08895	1.291582	0.817036	0.713251
	-1.244907	-0.971882	-0.787225	0.075443	1.079882	0.975648	0.873042
	-1.050137	-1.088192	-0.930423	0.334681	1.27445	0.881274	0.578347
	-1.525706	-0.745157	-0.783655	0.561325	1.039699	0.567901	0.885593
	-1.032613	-0.988545	-1.016016	0.144837	0.915153	0.752915	1.224269
	-1.157782	-0.3159	-0.562729	-0.502628	-0.165	0.96003	1.744009
	-1.278277	-0.700026	-1.131984	0.425674	0.946128	0.809829	0.928656
	-1.27069	-1.04667	-0.684883	0.112189	1.089805	0.895038	0.905211
	-0.707444	-1.262074	-0.946489	-0.077089	1.104966	0.91724	0.970891
	-1.335008	-0.869326	-0.804348	0.151316	1.137421	0.761683	0.958262
	-1.181509	-1.372132	-0.339554	0.294866	1.061613	1.09338	0.443337
	-1.445333	-1.004262	-0.489352	0.16504	0.946111	0.726518	1.101278
	-1.318608	-1.003253	-0.625818	0.05264	0.889001	0.832847	1.173192
	-1.215676	-1.02717	-0.753484	0.137931	1.275853	0.802687	0.779861
	-1.166433	-0.980913	-0.93894	0.264357	1.068504	0.723742	1.029683
	-1.063681	-1.00797	-0.925749	0.176183	1.042455	0.504793	1.27397
	-1.133136	-0.976979	-0.92846	0.114752	1.025709	0.820972	1.077141
	-1.034048	-1.042394	-1.033171	0.361637	0.912746	0.66385	1.171381
	-1.550214	-0.24512	-0.240663	-0.817816	0.808045	0.843311	1.202457
	-1.073111	-0.930066	-1.147811	0.473165	1.007285	0.70862	0.961919
	-1.062374	-0.831818	-1.120396	0.238116	1.092715	0.484169	1.199587
	-1.064439	-0.639048	-0.809817	-0.660589	1.023558	1.016992	1.133342
	-1.386798	-0.91493	-0.698854	0.221361	1.092921	0.635768	1.050532
	-1.044606	-1.055727	-1.018765	0.314787	0.895333	0.824977	1.084001
	-1.034345	-0.942859	-1.030063	0.19798	0.641242	0.784423	1.383622
	-0.842992	-0.997233	-0.824536	-0.432406	0.874196	0.800812	1.422159
	-0.984794	-1.167597	-0.972081	0.346681	1.066397	0.847651	0.863743
	-1.530822	-0.926552	-0.555652	0.47214	1.121864	0.732216	0.686805
	-1.040555	-0.972442	-1.08953	0.300204	0.979225	0.719608	1.10349
	-1.533529	-0.902235	-0.609912	0.435507	0.841565	0.898307	0.870297
	-0.975295	-1.211463	-0.885531	0.268303	1.019907	0.676023	1.108056
	-1.049287	-0.926146	-1.137886	0.403761	1.054376	0.60185	1.053333
	-1.200722	-1.095047	-0.87669	0.787732	1.015118	0.713563	0.656045
	-1.289396	-0.756528	-0.534997	-0.275095	1.052366	0.323391	1.480259
	-0.949929	-1.08332	-0.977247	0.049107	0.943847	0.8664	1.151144
	-0.995604	-1.217875	-0.65203	-0.111169	0.897269	0.793743	1.285665
	-0.965715	-1.026103	-1.017168	0.122072	0.96347	0.656041	1.267403
	-1.079838	-0.93694	-0.885484	-0.159226	0.898375	1.086734	1.076378
	-1.026489	-1.094139	-1.036283	0.608884	1.023414	0.544411	0.980203
	-1.03855	-1.414649	-0.513686	0.290268	1.152741	0.9646	0.559276
	-1.109024	-1.084689	-0.951013	0.899878	0.639868	0.500911	1.104068
	-1.108903	-0.812055	-1.108537	0.119454	0.813417	0.98421	1.112414
	-0.479719	-1.407044	-0.685772	-0.45568	0.818315	1.086207	1.123692
	-1.122657	-0.957908	-1.004699	0.23661	0.814317	0.906995	1.127341
	-0.829277	-1.038539	-0.772107	-0.052944	1.375465	-0.002776	1.320179
	-1.097341	-0.957081	-1.04127	0.285615	0.874856	0.772536	1.162685
	-1.267004	-0.963746	-0.840278	0.276812	1.154392	0.764839	0.874987
	-1.307236	-1.034927	-0.805669	0.673152	1.04179	0.662073	0.770817
	-1.715893	-0.292228	-0.651353	-0.015595	1.217483	0.753936	0.703651
	-1.608817	-0.916751	-0.251846	0.196744	1.153589	0.958586	0.468494
	-1.132818	-1.170351	-0.843482	0.615329	0.892963	0.576883	1.061476
	-1.203039	-1.013602	-0.805074	0.119624	1.156881	0.844329	0.900882
	-1.086897	-1.106806	-0.973604	0.499066	0.995876	0.779224	0.893142
	-0.644905	-1.040199	-1.281807	0.098088	1.039926	0.695871	1.133027
	-1.008235	-0.967437	-1.164953	0.536596	0.991457	0.562054	1.050517
	-1.582638	-1.033073	-0.254395	0.358987	1.133994	0.699776	0.677348
	-0.955467	-0.905053	-0.925583	-0.326265	0.876414	0.98203	1.253924
	-1.320333	-1.295581	-0.263637	0.508943	1.281844	0.461212	0.627553
	-0.98481	1.009571	1.564957	0.056663	-0.899625	-0.858388	0.111632
	-1.626661	0.193823	1.115954	0.750077	0.822886	-0.773692	-0.482387
	-1.490744	1.011647	-0.965277	-0.266534	1.086434	-0.121426	0.7459
	-2.025249	0.301747	-0.068474	1.019085	0.860943	0.053424	-0.141476
	-2.200597	0.236407	0.313511	0.436743	0.839497	0.050123	0.324317
	-1.982169	-0.42623	0.154282	0.76265	0.974514	0.575176	-0.058223
	-1.379962	1.648983	-0.139029	-0.395552	-0.677504	0.086127	0.856937
